food_code,food_name,source,water_g_100g,energy_kcal_100g,protein_g_100g,fat_g_100g,carb_g_100g,fiber_g_100g,ash_g_100g,calcium_mg_100g,phosphorus_mg_100g,iron_mg_100g,sodium_mg_100g,potassium_mg_100g,copper_mg_100g,zinc_mg_100g,retinol_mcg_100g,beta_carotene_mcg_100g,carotene_total_mcg_100g,thiamin_mg_100g,riboflavin_mg_100g,niacin_mg_100g,vitamin_c_mg_100g,bdd_percent,tkpi_main_group,tkpi_group_code,category_code,category_name,category_source,food_name_clean,food_name_match,food_name_match_original,urt,urt_qty,urt_unit,gram_per_portion,food_name_std
FR030,"Sapi, keleponan, segar",KZGMI-2001,"83,8",84,"10,5","4,6","0,2",0,"0,9",20,13,"2,1",73,318,"0,2","1,7",857,,,,,"0,3",,100,F,FR,LH,Lauk Hewani,tkpi_main_group,"sapi, keleponan","sapi, keleponan","sapi, keleponan",,,,,"sapi, keleponan"
FR031,"Sapi, liver, segar",DABM-1964,"69,7",132,"19,7","3,2",6,0,"1,4",7,358,"6,6",110,213,"0,51","2,3",13303,,,,,"11,4",31,100,F,FR,LH,Lauk Hewani,tkpi_main_group,"sapi, liver","sapi, liver","sapi, liver",,,,,"sapi, liver"
FR032,"Sapi, otak, segar",DABM-1964,"78,9",123,"10,4","8,6","0,8",0,"1,3",16,330,"3,6",112,"243,8","0,26","0,9",0,,,,,"3,9",18,100,F,FR,LH,Lauk Hewani,tkpi_main_group,"sapi, otak","sapi, otak","sapi, otak",,,,,"sapi, otak"
FR033,"Sapi, usus, segar",DABM-1964,"76,7",126,14,"7,2","1,5",0,"0,6",14,115,4,,,,,61,,,,,"0,2",0,100,F,FR,LH,Lauk Hewani,tkpi_main_group,"sapi, usus","sapi, usus","sapi, usus",,,,,"sapi, usus"
FR034,Ulat sagu segar,KZGMI-2001,"65,9",241,"5,8","21,6","5,8","2,8","0,9",20,70,"0,5",210,210,1,"7,7",,,,,,"0,1",,100,F,FR,LH,Lauk Hewani,tkpi_main_group,ulat sagu segar,ulat sagu segar,ulat sagu segar,,,,,ulat sagu segar
FP001,"Ayam, ampela, goreng",KZGMS-1993,"44,8",270,"32,3","11,2","9,9",0,"1,8",129,314,"4,9",980,,"0,12","3,3",56,,0,,,"4,7",0,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"ayam, ampela, goreng","ayam, ampela, goreng","ayam, ampela, goreng",,,,,"ayam, ampela, goreng"
FP002,"Ayam, usus, goreng",KZGPI-1990,"4,6",473,"45,2","26,3","13,9",0,"10,1",1407,458,"8,4",,,,,6,,224,,,0,,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"ayam, usus, goreng","ayam, usus, goreng","ayam, usus, goreng",,,,,"ayam, usus, goreng"
FP003,"Bebek, daging, goreng",KZGMI-2001,"48,8",300,24,"20,7","4,5",0,2,170,170,"4,1",34,6,"0,4",3,,,,,,"10,6",,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"bebek, daging, goreng","bebek, daging, goreng","bebek, daging, goreng",,,,,"bebek, daging, goreng"
FP004,"Buaya, daging, dendeng, mentah",KZGMI-2001,"12,3",365,"49,6","4,8","30,8",,"2,5",60,130,"4,3",500,680,"0,2","11,6",,,,,,"0,2",,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"buaya, daging, dendeng, mentah","buaya, daging, dendeng","buaya, daging, dendeng",,,,,"buaya, daging, dendeng, mentah"
FP005,Ham,DABM-1964,42,384,"16,9",35,"0,3",0,"5,8",10,136,"2,5",112,"819,3","0,11","0,4",0,,,,,"9,7",0,100,F,FP,LH,Lauk Hewani,tkpi_main_group,ham,ham,ham,1/2 potong kecil,0.5,potong kecil,40,ham
FP006,"Itik alabio, daging, dendeng, mentah",KZGMI-2001,"12,7",496,"30,3","33,5","18,4",,"5,1",135,370,"12,5",1081,478,"0,7","0,3",,,,,,,,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"itik alabio, daging, dendeng, mentah","itik alabio, daging, dendeng","itik alabio, daging, dendeng",,,,,"itik alabio, daging, dendeng, mentah"
FP007,Kerupuk urat,KZGMI-2001,"3,6",588,"53,7","40,9","1,2",,"0,6",36,15,"1,3",1024,37,"0,1","0,2",2802,,,,,,,100,F,FP,LH,Lauk Hewani,tkpi_main_group,kerupuk urat,kerupuk urat,kerupuk urat,,,,,kerupuk urat
FP008,"Menjangan, daging, dendeng, mentah",KZGMI-2001,"14,3",322,"55,8",2,"22,7",,"5,3",55,310,"2,1",765,1282,"1,7","3,2",3391,,,,,,,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"menjangan, daging, dendeng, mentah","menjangan, daging, dendeng","menjangan, daging, dendeng",,,,,"menjangan, daging, dendeng, mentah"
FP009,"Punai, daging, goreng",KZGMI-2001,"54,5",224,"26,2","11,3","4,4",,"3,6",362,362,"3,1",2,19,"0,3","1,6",,,,,,,,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"punai, daging, goreng","punai, daging, goreng","punai, daging, goreng",,,,,"punai, daging, goreng"
FP010,"Rusa, daging, dendeng, mentah",KZGMI-2001,"18,3",536,"40,5","41,5",0,,"2,5",90,420,"13,4",130,690,"0,3","10,7",285,,,,,"0,2",,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"rusa, daging, dendeng, mentah","rusa, daging, dendeng","rusa, daging, dendeng",,,,,"rusa, daging, dendeng, mentah"
FP011,"Sapi, abon",KZGPI-1990,"7,1",212,18,"10,6","59,3","7,5","4,7",150,209,"12,3",,,,,0,,138,,,,0,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"sapi, abon","sapi, abon","sapi, abon",,,,,"sapi, abon"
FP012,"Sapi, abon, asli",KZGPI-1990,"24,8",358,"14,6","16,1","38,6","2,5","5,8",165,136,"14,6",,,,,3,,144,,,,0,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"sapi, abon, asli","sapi, abon, asli","sapi, abon, asli",,,,,"sapi, abon, asli"
FP013,"Sapi, daging, asap",DABM-1964,60,182,32,6,0,0,2,15,300,5,1620,"485,4","0,03","5,1",6,,,,,"5,9",0,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"sapi, daging, asap","sapi, daging, asap","sapi, daging, asap",,,,,"sapi, daging, asap"
FP014,"Sapi, daging, dendeng, mentah",DABM-1964,25,301,55,9,0,,11,30,370,"5,1",,,,,0,,,,,,0,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"sapi, daging, dendeng, mentah","sapi, daging, dendeng","sapi, daging, dendeng",,,,,"sapi, daging, dendeng, mentah"
FP015,"Sapi, daging, kornet",DABM-1964,53,289,16,25,0,0,6,10,170,4,794,"94,4","0,07",4,0,,,,,"2,7",0,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"sapi, daging, kornet","sapi, daging, kornet","sapi, daging, kornet",,,,,"sapi, daging, kornet"
FP016,"Sapi, daging, sosis (Worst)",DABM-1964,"37,6",448,"14,5","42,3","2,3",,"3,3",28,61,"1,1",765,"284,5","0,06","1,7",0,,,,,"4,9",0,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"sapi, daging, sosis (worst)","sapi, daging, sosis (worst)","sapi, daging, sosis (worst)",,,,,"sapi, daging, sosis (worst)"
FP017,"Sapi, hati, sosis (liverworst)",DABM-1964,"56,6",274,16,22,3,"2,3","2,4",20,150,4,654,"158,8","0,22","2,2",1201,,,,,4,0,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"sapi, hati, sosis (liverworst)","sapi, hati, sosis (liverworst)","sapi, hati, sosis (liverworst)",,,,,"sapi, hati, sosis (liverworst)"
FP018,"Sapi, paru, dendeng, mentah",KZGMI-2001,"9,7",360,"57,3",6,"19,2",,"7,8",126,903,"21,1",1483,864,"1,2","6,1",2827,,,,,,,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"sapi, paru, dendeng, mentah","sapi, paru, dendeng","sapi, paru, dendeng",,,,,"sapi, paru, dendeng, mentah"
FP019,"Sapi, paru, goreng",KZGMS-1993,"45,5",268,"23,9","12,7","14,5",,"3,1",102,315,"8,8",923,299,0,"1,5",790,,,,,,,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"sapi, paru, goreng","sapi, paru, goreng","sapi, paru, goreng",,,,,"sapi, paru, goreng"
FP020,"Ulat sagu, panggang",KZGMI-2001,"41,3",380,"11,9","30,3","14,9","4,8","1,6",30,120,"1,5",260,550,"3,1","14,2",,,,,,"0,1",,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"ulat sagu, panggang","ulat sagu, panggang","ulat sagu, panggang",,,,,"ulat sagu, panggang"
FP021,"Ayam goreng church texas, dada",KZGPI- 1990,"42,2",338,"35,2","20,6","0,4",0,"1,5",79,221,"5,6",800,"369,5","0,16","1,1",16,,80,,,"12,1",0,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"ayam goreng church texas, dada","ayam goreng church texas, dada","ayam goreng church texas, dada",,,,,"ayam goreng church texas, dada"
FP022,"Ayam goreng church,texas paha",KZGPI- 1990,"50,3",287,31,"15,7","1,7",0,"1,3",99,176,"4,1",723,257,"0,17","1,5",22,,30,,,"5,3",0,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"ayam goreng church,texas paha","ayam goreng church,texas paha","ayam goreng church,texas paha",,,,,"ayam goreng church,texas paha"
FP023,"Ayam goreng church texas, sayap",KZGPI- 1990,"47,2",295,34,16,"1,5",0,"1,3",81,179,3,771,"237,2","0,16","1,2",13,,50,,,"6,2",0,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"ayam goreng church texas, sayap","ayam goreng church texas, sayap","ayam goreng church texas, sayap",,,,,"ayam goreng church texas, sayap"
FP024,"Ayam goreng kalasan, paha",KZGPI- 1990,"46,2",275,"37,4","12,2","1,3",0,"2,9",116,237,"5,8",176,"321,9","0,16","1,5",10,,50,,,,0,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"ayam goreng kalasan, paha","ayam goreng kalasan, paha","ayam goreng kalasan, paha",,,,,"ayam goreng kalasan, paha"
FP025,"Ayam goreng kentucky, dada",KZGPI- 1990,"46,5",298,"34,2","16,8","0,1",0,"2,5",90,284,"5,5",741,342,"0,07",1,36,,50,,,0,0,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"ayam goreng kentucky, dada","ayam goreng kentucky, dada","ayam goreng kentucky, dada",,,,,"ayam goreng kentucky, dada"
FP026,"Ayam goreng Kentucky, paha",KZGPI- 1990,"48,7",286,"32,1","16,1","1,1",0,2,89,248,"6,9",746,"265,2","0,09","2,3",31,,20,,,"5,5",0,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"ayam goreng kentucky, paha","ayam goreng kentucky, paha","ayam goreng kentucky, paha",,,,,"ayam goreng kentucky, paha"
FP027,"Ayam  goreng Kentucky,sayap",KZGPI- 1990,"44,7",297,"35,9","15,2","1,6",0,"2,6",103,227,"4,4",807,"248,4","0,06","1,4",22,,70,,,"6,5",0,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"ayam  goreng kentucky,sayap","ayam goreng kentucky,sayap","ayam goreng kentucky,sayap",,,,,"ayam  goreng kentucky,sayap"
FP028,Ayam goreng mbok berek dada,KZGPI- 1990,"43,4",295,"39,2","13,6",1,0,"2,8",114,278,"5,4",,,,,8,,50,,,,0,100,F,FP,LH,Lauk Hewani,tkpi_main_group,ayam goreng mbok berek dada,ayam goreng mbok berek dada,ayam goreng mbok berek dada,,,,,ayam goreng mbok berek dada
FP029,"Ayam goreng pasundan, dada",KZGPI-1990,"50,1",246,"37,9",9,"0,7",0,"2,3",90,260,"7,5",,,,,6,,70,,,0,,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"ayam goreng pasundan, dada","ayam goreng pasundan, dada","ayam goreng pasundan, dada",,,,,"ayam goreng pasundan, dada"
FP030,"Ayam goreng pasundan, paha",KZGPI-1990,"52,8",245,"33,1","11,4","0,3",0,"2,5",90,283,"7,3",,,,,8,,40,,,0,,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"ayam goreng pasundan, paha","ayam goreng pasundan, paha","ayam goreng pasundan, paha",,,,,"ayam goreng pasundan, paha"
FP031,"Ayam goreng pioneer, dada",KZGPI-1990,"44,5",295,"37,4","14,7","0,6",0,"2,7",108,236,"6,8",,,,,16,,80,,,0,,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"ayam goreng pioneer, dada","ayam goreng pioneer, dada","ayam goreng pioneer, dada",,,,,"ayam goreng pioneer, dada"
FP032,"Ayam goreng sukabumi, dada",KZGPI-1990,"49,8",244,"36,7","9,2",1,0,"3,4",81,154,"6,1",,,,,20,,80,,,0,,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"ayam goreng sukabumi, dada","ayam goreng sukabumi, dada","ayam goreng sukabumi, dada",,,,,"ayam goreng sukabumi, dada"
FP033,"Ayam goreng sukabumi, paha",KZGPI-1990,46,283,"35,7","14,3","0,5",0,"3,6",68,106,"5,4",,,,,11,,60,,,0,,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"ayam goreng sukabumi, paha","ayam goreng sukabumi, paha","ayam goreng sukabumi, paha",,,,,"ayam goreng sukabumi, paha"
FP034,"Ayam taliwang, masakan",KZGMI-2001,"57,5",264,"18,2","20,1","2,7",,"1,5",94,164,2,507,408,"0,4","12,3",1067,,,,,,,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"ayam taliwang, masakan",ayam taliwang,ayam taliwang,,,,,"ayam taliwang, masakan"
FP035,"Babi hutan masak rica, masakan",KZGMI-2001,"56,2",491,"24,6","16,3","0,2",,"2,7",18,144,"1,2",1415,327,"0,2","2,6",2193,,,,,,0,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"babi hutan masak rica, masakan",babi hutan masak rica,babi hutan masak rica,,,,,"babi hutan masak rica, masakan"
FP036,Beef burger,KZGMS-1993,"45,5",258,"10,6","9,5","32,5","0,4","2,2",210,157,"2,6",572,"189,1",,,218,,7580,,,,0,100,F,FP,LH,Lauk Hewani,tkpi_main_group,beef burger,beef burger,beef burger,,,,,beef burger
FP037,"Beef teriyaki, masakan",KZGMS-1993,"65,1",151,"8,6","3,1","22,3","0,3","0,9",142,62,"2,3",377,,,,22,,400,,,,0,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"beef teriyaki, masakan",beef teriyaki,beef teriyaki,,,,,"beef teriyaki, masakan"
FP038,"Beef yakiniku, masakan",KZGMS-1993,"67,7",132,"9,8","1,1","20,7","0,3","0,8",302,67,2,409,,,,78,,700,,,,0,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"beef yakiniku, masakan",beef yakiniku,beef yakiniku,,,,,"beef yakiniku, masakan"
FP039,Brongkos,KZGPI-1990,"76,4",141,"15,3","3,3","12,6",1,"2,4",87,97,"5,1",,,,,4,,356,,,,0,100,F,FP,LH,Lauk Hewani,tkpi_main_group,brongkos,brongkos,brongkos,,,,,brongkos
FP040,"Bulgogi, masakan",KZGMS-1993,"84,2",72,"11,4","4,9","1,4","1,7","0,7",214,86,"2,5",509,,,,17,,,,,,0,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"bulgogi, masakan",bulgogi,bulgogi,,,,,"bulgogi, masakan"
FP041,"Chicken teriyaki, masakan",KZGMS-1993,"68,2",168,13,"9,6","7,5","0,8","1,7",137,106,"3,1",959,,,,68,,2200,,,,0,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"chicken teriyaki, masakan",chicken teriyaki,chicken teriyaki,,,,,"chicken teriyaki, masakan"
FP042,"Chikiniku, masakan",KZGMS-1993,"65,4",143,"9,8","1,4","22,8","0,4","0,6",301,63,2,531,,,,27,,1280,,,,0,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"chikiniku, masakan",chikiniku,chikiniku,,,,,"chikiniku, masakan"
FP043,"Coto mangkasara, kuda, masakan",KZGMI-2001,"83,5",96,"6,8","5,9","3,8",,"0,9",11,106,"2,3",96,31,"0,1",1,,,,"0,23","0,14","4,2",,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"coto mangkasara, kuda, masakan","coto mangkasara, kuda","coto mangkasara, kuda",,,,,"coto mangkasara, kuda, masakan"
FP044,"Coto mangkasara, sapi, masakan",KZGMI-2001,"85,9",84,6,6,"1,4",,"0,7",8,104,4,90,25,"0,3","0,6",,,,"0,16","0,14","10,3",,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"coto mangkasara, sapi, masakan","coto mangkasara, sapi","coto mangkasara, sapi",,,,,"coto mangkasara, sapi, masakan"
FP045,"Djibokum, masakan",KZGMS-1993,"43,4",248,10,"2,3","40,9","0,1","3,4",116,110,"2,8",401,,,,52,,1920,"0,75",,,0,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"djibokum, masakan",djibokum,djibokum,,,,,"djibokum, masakan"
FP046,"Empal (daging) Goreng, masakan",KZGMS-1993,"43,9",248,"36,2","6,9","10,1",,2,131,235,"6,4",848,,,,112,,620,"0,55",,,0,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"empal (daging) goreng, masakan",empal (daging) goreng,empal (daging) goreng,,,,,"empal (daging) goreng, masakan"
FP047,Gulai kambing,KZGMI-2001,"78,4",126,"4,2","9,4","6,2",,"1,8",45,73,"1,3",302,138,"0,2","1,1",151,,,"0,13","0,01",,,100,F,FP,G,Gula,keyword_rule,gulai kambing,gulai kambing,gulai kambing,,,,,gulai kambing
FP048,"Jangang bintatoeng, masakan",KZGMI-2001,"73,6",107,"5,3","2,2","16,5",,"2,4",64,61,"2,5",482,406,"0,2","0,8",,,,"0,18","0,02","3,4",,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"jangang bintatoeng, masakan",jangang bintatoeng,jangang bintatoeng,,,,,"jangang bintatoeng, masakan"
FP049,"Kalio ayam, masakan",KZGMS-1993,"64,7",203,16,"13,5","4,4",,"1,4",278,177,"4,2",534,,,,105,,3780,"0,35",,,0,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"kalio ayam, masakan",kalio ayam,kalio ayam,,,,,"kalio ayam, masakan"
FP050,"Kalio jeroan, masakan",KZGMS-1993,"68,9",163,"16,5",9,"4,1",,"1,5",102,268,"7,1",570,,,,298,,1960,"0,7",,,0,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"kalio jeroan, masakan",kalio jeroan,kalio jeroan,,,,,"kalio jeroan, masakan"
FP051,"Kalio kikil (tunjang), masakan",KZGMS-1993,"75,3",122,"13,8","5,7","3,9",,"1,3",154,59,"3,4",519,,,,36,,1440,"0,38",,,0,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"kalio kikil (tunjang), masakan",kalio kikil (tunjang),kalio kikil (tunjang),,,,,"kalio kikil (tunjang), masakan"
FP052,"Kalio otak, masakan",KZGMS-1993,"70,3",157,"8,1","8,8","11,4",,"1,4",212,69,"3,3",604,,,,32,,1040,"0,45",,,0,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"kalio otak, masakan",kalio otak,kalio otak,,,,,"kalio otak, masakan"
FP053,"Lawar babi, masakan",KZGPI-1990,"68,8",174,17,10,3,0,"1,2",61,141,3,,,,0,,0,,"0,1",,0,,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"lawar babi, masakan",lawar babi,lawar babi,,,,,"lawar babi, masakan"
FP054,"Lawar penyu, masakan",KZGPI-1990,"66,3",141,23,"1,5","7,6",0,"1,6",69,141,6,,,,0,,0,,"0,1",,0,,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"lawar penyu, masakan",lawar penyu,lawar penyu,,,,,"lawar penyu, masakan"
FP055,"Lawara jangang, masakan",KZGMI-2001,"72,4",159,5,"10,9","10,1",,"1,6",57,107,"1,5",400,2368,"0,1",1,14,,,"0,25","0,16",,,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"lawara jangang, masakan",lawara jangang,lawara jangang,,,,,"lawara jangang, masakan"
FP056,"Naan maran sapi, masakan",KZGMI-2001,"14,8",478,"38,3","33,9","5,1",,"7,9",30,390,"11,8",220,320,"0,6","3,9",33,,,,,"0,2",,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"naan maran sapi, masakan",naan maran sapi,naan maran sapi,,,,,"naan maran sapi, masakan"
FP057,"Nasu likku, masakan",KZGMI-2001,59,196,"14,5","8,3","15,9",,"2,3",69,157,1,386,470,"0,3",2,,,,"0,2","0,24","1,5",,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"nasu likku, masakan",nasu likku,nasu likku,,,,,"nasu likku, masakan"
FP058,"Oramu ninahu ndawa olaho, masakan",KZGMI-2001,"74,9",117,"13,7",5,"4,3",,"0,1",964,804,2,,727,"0,3","1,5",4095,,,"0,77","0,04","1,7",,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"oramu ninahu ndawa olaho, masakan",oramu ninahu ndawa olaho,oramu ninahu ndawa olaho,,,,,"oramu ninahu ndawa olaho, masakan"
FP059,"Paniki masak santan, masakan",KZGMI-2001,"25,4",460,"28,5","35,2","7,2",,"3,7",188,357,"5,5",2002,532,"0,4","2,5",954,,,"0,27","0,19",,,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"paniki masak santan, masakan",paniki masak santan,paniki masak santan,,,,,"paniki masak santan, masakan"
FP060,"Pelolah manuk, masakan",KZGMI-2001,60,219,"19,7","13,6","4,4",,"2,3",33,160,"1,6",577,,,,137,,1940,"0,42",,,0,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"pelolah manuk, masakan",pelolah manuk,pelolah manuk,,,,,"pelolah manuk, masakan"
FP061,"Rawon, masakan",KZGPI-1990,86,60,"5,4","2,5",4,,"2,1",272,153,"3,3",,,,,10,,1235,"0,09",,,0,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"rawon, masakan",rawon,rawon,,,,,"rawon, masakan"
FP062,"Rendang sapi, masakan",KZGPI-1990,"57,9",193,"22,6","7,9","7,8",0,"3,8",474,211,"14,9",,,,,21,,534,"0,12",,0,,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"rendang sapi, masakan",rendang sapi,rendang sapi,,,,,"rendang sapi, masakan"
FP063,"RW, anjing, masakan",KZGMI-2001,"60,8",198,"24,6","10,7","0,9",,3,1071,876,4,1604,226,"0,1","2,8",256,,,"0,35","0,2",,,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"rw, anjing, masakan","rw, anjing","rw, anjing",,,,,"rw, anjing, masakan"
FP064,"Sate, penyu, masakan",KZGPI-1990,"57,4",179,"22,5","3,5","13,3",0,"3,3",187,238,"14,4",,,,0,,0,,"0,1",,0,,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"sate, penyu, masakan","sate, penyu","sate, penyu",,,,,"sate, penyu, masakan"
FP065,"Sate pusut, masakan",KZGMI-2001,"52,1",274,"12,9","18,6","13,6",,"2,8",63,190,"2,7",609,,,,133,0,,"0,06",,0,,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"sate pusut, masakan",sate pusut,sate pusut,,,,,"sate pusut, masakan"
FP066,"Penyu, serapah, masakan",KZGPI-1990,"71,3",174,"13,1","12,2","2,2",0,"1,2",72,186,"9,5",,507,"0,8","2,4",1302,,,,,,,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"penyu, serapah, masakan","penyu, serapah","penyu, serapah",,,,,"penyu, serapah, masakan"
FP067,"Sie reuboh, masakan",KZGMI-2001,"32,4",474,"11,2","42,5","11,7",,"2,2",26,62,"1,3",677,176,"2,4","3,2",141,9,,"0,46","0,26",,,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"sie reuboh, masakan",sie reuboh,sie reuboh,,,,,"sie reuboh, masakan"
FP068,"Sop buntut, masakan",KZGMS-1993,"86,1",71,"7,5","3,6","2,2",,"0,6",286,38,"3,2",490,,,,119,,2900,"0,14",,,0,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"sop buntut, masakan",sop buntut,sop buntut,,,,,"sop buntut, masakan"
FP069,"Sop daging sapi, masakan",KZGMS-1993,"87,5",49,"5,8","0,5","5,3",,"0,9",158,48,"2,2",391,,,,101,,3320,"0,37",,,0,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"sop daging sapi, masakan",sop daging sapi,sop daging sapi,,,,,"sop daging sapi, masakan"
FP070,"Sop kaki sapi, masakan",KZGMS-1993,"84,5",68,9,"1,9","3,7",,"0,9",302,15,"2,2",435,,,,48,,150,"0,46",,,0,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"sop kaki sapi, masakan",sop kaki sapi,sop kaki sapi,,,,,"sop kaki sapi, masakan"
FP071,"Sop kambing, masakan",KZGMS-1993,"91,6",34,"5,5","0,8","1,1",,1,145,37,"1,6",348,,,,48,,80,"0,57",,,0,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"sop kambing, masakan",sop kambing,sop kambing,,,,,"sop kambing, masakan"
FP072,"Sop konro, masakan",KZGMI-2001,85,71,"7,4","2,6","4,5",,"0,5",17,60,"4,6",184,25,"0,3","1,3",,,,"0,12","0,02","10,9",0,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"sop konro, masakan",sop konro,sop konro,,,,,"sop konro, masakan"
FP073,"Sop saudara, masakan",KZGMI-2001,"82,4",89,"7,2",5,"3,9",,"1,5",10,174,9,274,50,"0,2","1,1",,,,"0,09","0,12",2,0,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"sop saudara, masakan",sop saudara,sop saudara,,,,,"sop saudara, masakan"
FP074,"Soto bandung, masakan",KZGPI-1990,"89,9",42,"3,9","1,7","2,8","0,4","1,8",74,75,"1,8",,,,,6,20,,,,0,0,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"soto bandung, masakan",soto bandung,soto bandung,,,,,"soto bandung, masakan"
FP075,"Soto banjar, masakan",KZGMI-2001,"83,7",110,"2,9","9,5","3,2",,"0,7",28,28,"0,3",36,6,0,"0,2",12,,770,"0,05",,,0,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"soto banjar, masakan",soto banjar,soto banjar,,,,,"soto banjar, masakan"
FP076,"Soto betawi, masakan",KZGPI-1990,"75,9",135,"2,5","8,8","11,5","0,5","1,3",222,72,"1,9",,,,,6,,336,"0,04",,0,0,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"soto betawi, masakan",soto betawi,soto betawi,,,,,"soto betawi, masakan"
FP077,"Soto jeroan, masakan",KZGMS-1993,"81,4",92,"11,8","4,3","1,4",,"1,1",218,48,"1,9",363,,,,85,,440,"0,36",,,0,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"soto jeroan, masakan",soto jeroan,soto jeroan,,,,,"soto jeroan, masakan"
FP078,"Soto kudus, masakan",KZGPI-1990,"91,6",38,"2,6","2,3","1,8","0,2","1,7",237,67,"1,7",,,,,23,,128,"0,06",,"0,5",0,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"soto kudus, masakan",soto kudus,soto kudus,,,,,"soto kudus, masakan"
FP079,"Soto madura, masakan",KZGPI-1990,"89,8",60,"3,5","4,5","1,3",0,"0,9",361,126,"3,8",,,,,26,,121,"0,06",,0,0,100,F,FP,G,Gula,keyword_rule,"soto madura, masakan",soto madura,soto madura,,,,,"soto madura, masakan"
FP080,"Soto padang, masakan",KZGPI-1990,75,127,"5,9","6,6",11,"0,7",2,298,94,"1,5",,,,,12,,204,"0,22",,0,0,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"soto padang, masakan",soto padang,soto padang,,,,,"soto padang, masakan"
FP081,"Soto pekalongan, masakan",KZGPI-1990,"83,8",94,3,"6,8","5,1","0,3","1,3",322,79,2,,,,,14,,119,"0,29",,0,0,100,F,FP,LH,Lauk Hewani,tkpi_main_group,"soto pekalongan, masakan",soto pekalongan,soto pekalongan,,,,,"soto pekalongan, masakan"
